latitude,longitude
71.90321007634701,-152.37111140216854
71.90332276368761,-152.3735295436341
71.90347832389799,-152.37566964072047
71.90353729372602,-152.37732738610012
71.9034575495583,-152.37843914507528
71.90328630354132,-152.3790320609275
71.90327069613684,-152.3792439364856
71.90366133615115,-152.37923231190445
71.9043606264965,-152.37902281642747
71.90502485516973,-152.37853621106518
71.90550078706833,-152.377745996546
71.90585705794301,-152.37667437733674
71.9061753596571,-152.37530415749237
71.90649300373981,-152.37356691225662
71.9068244951338,-152.37136747865586
71.90717704965658,-152.3685984271775
71.90755581187672,-152.36514226622978
71.9079645288546,-152.36087520802636
71.90840297673236,-152.355660253362
71.90885350549705,-152.34927307984617
71.90920091772666,-152.34114986667666
71.90878951832752,-152.3301585545374
71.90578423131905,-152.31494912948037
71.90598370258404,-152.2980043496861
71.90962169244098,-152.28004038500112
71.91845064957678,-152.2624988803451
71.92143476721112,-152.24164137491925
71.92453147542282,-152.22095722206734
71.93196490094502,-152.2031868174379
71.93458647820255,-152.18561534139468
71.9357175910569,-152.17045644099542
71.93649043570832,-152.15839521338813
71.93712421702458,-152.14871010895746
71.93769519088922,-152.14029985252466
71.93824963135494,-152.1321734605696
71.9388227309322,-152.12367512568392
71.93948936227807,-152.11432508959518
71.94060158381495,-152.10377282392295
71.94383307647446,-152.0920737036614
71.94564414037268,-152.0772331677061
71.94525054635525,-152.05853311470716
71.94591362530453,-152.03706460386348
71.9477245459122,-152.0128488572212
71.9537241109331,-151.9875439254549
71.96188216137095,-151.9611371574271
71.96593670677775,-151.93196327286915
71.96993209523414,-151.9021415295147
71.97282169616736,-151.87113963499772
71.9755983781972,-151.8390813140772
71.97439692303125,-151.80361515689074
71.97338630367376,-151.7648362648389
71.9674618719531,-151.7251291506599
71.96153105655684,-151.69187091905022
71.95787450605945,-151.6653335731205
71.95639636125844,-151.64609329534292
71.9563513357722,-151.63397133126233
71.95720264106627,-151.62445219590805
71.95875205821662,-151.61355765643847
71.96111703279315,-151.60016936911452
71.96510404794421,-151.58634797567154
71.97252153407642,-151.57592749634722
71.97771776863995,-151.5706989885733
71.98172564651371,-151.57590297360036
71.98130259103996,-151.57044656814506
71.98100845066185,-151.56151438856878
71.98678734399888,-151.55349921985726
71.9894541865851,-151.54306877360918
71.99146523337805,-151.52920426925903
71.99347461530634,-151.51349088734423
71.99543737932997,-151.49883597002454
71.99731537739166,-151.48648776526565
71.99913439245444,-151.4757062470651
72.00099712856347,-151.4643096029684
72.00523654187816,-151.44967614889092
72.01579709169613,-151.43461798835077
72.01631555856514,-151.41420062492227
72.0184185070496,-151.3925166361854
72.02215683856835,-151.37001501036278
72.02664858990057,-151.34685942355404
72.03068355105019,-151.32321198671528
72.03377143212641,-151.29932653328024
72.03639344134196,-151.27548438467002
72.03892012010891,-151.25159479807832
72.04145084961323,-151.22724783201167
72.04403550211735,-151.20208448806926
72.04681200892932,-151.17587157830752
72.05011151758708,-151.14811306680286
72.05445639699825,-151.11859690846555
72.0604512372283,-151.08722519335942
72.06753205492703,-151.05431157754882
72.07390352233736,-151.02061947717965
72.08165997974493,-150.9891372915537
72.08910020914008,-150.96115816325803
72.09531982850045,-150.93731091716967
72.10047175285146,-150.9180743057929
72.1050824308744,-150.90345540012206
72.10923347541663,-150.89282347457043
72.11275832224766,-150.88542197092525
72.11552969787213,-150.88039598871643
72.11753360218911,-150.8770343964387
72.1188311363004,-150.87495452003353
72.11944280253321,-150.8741858615359
72.11930426429313,-150.87509873410957
72.11844391777473,-150.87816761459084
72.11724751093071,-150.88331803478786
72.1167015585519,-150.8887761887986
72.11781449509677,-150.88915564865115
72.1202229380756,-150.8804900126692
72.12263528973223,-150.86956860281714
72.12393363171672,-150.86396837101017
72.12467025859682,-150.86187424370794
72.12553193911965,-150.8607032570941
72.12582817203088,-150.86022983767236
72.12582240340036,-150.8605970126252
72.12566100085377,-150.86173502041197
72.12547387076651,-150.8634795130466
72.12527611272681,-150.86558214987758
72.12496878972495,-150.8680673729491
72.12433214961695,-150.8708763773703
72.12317042155316,-150.87371968025448
72.12150654200286,-150.8761635263828
72.12032128715693,-150.87782243790025
72.12019143472473,-150.8775290496201
72.1202376418753,-150.8726127883323
72.12039063469614,-150.85818305219075
72.12003222931622,-150.8255143769194
72.11924129196488,-150.7756246298461
72.11822282201892,-150.717425752117
72.11583405369203,-150.65426700849915
72.11668972162718,-150.59751415561644
72.1203625406544,-150.5481909096968
72.12711481984242,-150.50612608664386
72.13461010673662,-150.46562913697662
72.13961530069516,-150.42957441398258
72.14292568324106,-150.4084099672288
72.14583487705119,-150.39396371290493
72.14866276143957,-150.38258116901653
72.1514860337533,-150.372949623554
72.15435046692662,-150.36392084053142
72.15730278918109,-150.35454289031435
72.16037860168548,-150.34450093868895
72.16360326260654,-150.33392565062047
72.16702319899208,-150.32297117046264
72.17068409337433,-150.31174996625953
72.1746076853604,-150.30023949724617
72.17880520229572,-150.2882184206564
72.18325038351666,-150.27541689780688
72.18805958992442,-150.26183315706282
72.19259266853969,-150.24819893700342
72.19690324239073,-150.23450852288124
72.20115403005987,-150.2207717353462
72.20541436872671,-150.20693256396635
72.20967609757382,-150.19286736579966
72.21393821155517,-150.17848567798515
72.21824603536521,-150.16371321069713
72.22269863472206,-150.14848532784288
72.22743074002689,-150.1327090855093
72.23258625031676,-150.11619124292187
72.2382150047389,-150.09888770964497
72.24432297123467,-150.08074313370435
72.2508029829672,-150.06182339236582
72.25748405394796,-150.04212528257037
72.26413610897853,-150.0216080221634
72.27059977180558,-150.0002261784223
72.27684837627412,-149.97823812686815
72.2829966475152,-149.95663850422523
72.28939355956638,-149.93760951262024
72.29694266114187,-149.92363989370804
72.30571468026933,-149.90945546708986
72.31329679291647,-149.89288335783434
72.32028774611717,-149.87566025133748
72.32705003574881,-149.8583011056338
72.33365060013301,-149.8409600190892
72.34019309165663,-149.82384583073082
72.34667312373436,-149.80726359917028
72.35298488848643,-149.79118573851326
72.35912084487985,-149.7753611819776
72.3651482606681,-149.75957398393138
72.37114850423856,-149.74362149965683
72.3771873628288,-149.7274216908388
72.38330014354774,-149.7110265969005
72.38953260237591,-149.6946864227166
72.39593353981448,-149.6787620470038
72.40250695857159,-149.6635685561194
72.40911100455416,-149.64821339781537
72.41533455181289,-149.62963631870358
72.42150766401545,-149.60970666478562
72.42782394802431,-149.59180690748693
72.43391275693193,-149.57404687745807
72.43957155733848,-149.5544826551753
72.44420102676212,-149.52711485832407
72.44685290929213,-149.50224439548327
72.45142994788948,-149.48741731952953
72.45703375274653,-149.4740152959969
72.46286650022722,-149.45757241128106
72.46850472184363,-149.44060767754888
72.47347945051054,-149.42819363574557
72.4784431775938,-149.42177647584748
72.48307535836182,-149.42212884509175
72.48752480567885,-149.4091417662768
72.49230720967019,-149.3972654191269
72.49710190205856,-149.3856265309
72.501954398435,-149.37501415462975
72.50675154463808,-149.36549644465632
72.51156143148204,-149.35594154279946
72.51636195519256,-149.34653297060387
72.52119354201876,-149.33727608523122
72.52578008721228,-149.32680510886075
72.53017180936742,-149.31619370852587
72.5346194200216,-149.30583526065945
72.53731490529884,-149.2955532635619
72.54007028950477,-149.28381579791295
72.54337487136341,-149.2757392870064
72.54755479838661,-149.27061237621322
72.55343337031756,-149.26537401419333
72.55734905264684,-149.25082300211577
72.55717840784195,-149.23337053684392
72.5613513902987,-149.23324410919219
72.56692505289173,-149.2200240530043
72.57221292470629,-149.20672022421857
72.57688866331013,-149.19468114483746
72.5835343481661,-149.17790669509145
72.5916278553795,-149.16136015172333
72.59573666797917,-149.1318819454802
72.60203423830578,-149.11752014377475
72.61128498423341,-149.10476686382873
72.61557248032966,-149.08526117111396
72.61893339694194,-149.06541223511272
72.62264246391597,-149.04880298080656
72.62649967671182,-149.03376710505162
72.63013186416406,-149.0182415503277
72.63340415582795,-149.00170095951736
72.63661624825356,-148.98610026126144
72.64017646279245,-148.97246823009155
72.6440629621545,-148.959990407484
72.64793293278562,-148.94775639514867
72.65173022221869,-148.93560132055322
72.65563739902741,-148.92401373173772
72.65975940646555,-148.9133865656047
72.66396193496067,-148.90332062559378
72.6680926706427,-148.89354011697307
72.67224672173008,-148.88722483940342
72.67651914739851,-148.8921125321605
72.67653856833252,-148.90042659610637
72.68348784425473,-148.9077268879997
72.68597207450756,-148.89915333321667
72.69095896289592,-148.88520847417203
72.69674995142245,-148.86958736173978
72.70081579035855,-148.85612006729045
72.70837588930473,-148.84054604220916
72.71826304279269,-148.80740645764593
72.7196217273678,-148.76966753199738
72.72187510422869,-148.7548381440347
72.72605434250538,-148.73985047082732
72.73430153085526,-148.71366676045764
72.74262570067613,-148.72432751920738
72.7407997288446,-148.72009139982865
72.74106311395965,-148.71029349197846
72.74472276845795,-148.7005400394626
72.75026648107097,-148.6909710066089
72.75783013321205,-148.68106152736937
72.76683144117665,-148.66848233022597
72.77130344857495,-148.65004451176696
72.7681261904382,-148.63623534152015
72.76822549882712,-148.6160257630492
72.76937274295685,-148.6132191205521
72.76988423457477,-148.61207861526592
72.7710364946488,-148.61197621737708
72.77739619478409,-148.62724073302303
72.77509480205903,-148.618765639596
72.77861188362942,-148.58261677460814
72.78349631278805,-148.57205567975475
72.78902163466788,-148.5626772681192
72.795426522467,-148.55337148459037
72.80214361969671,-148.5437918567748
72.80793134131085,-148.53331115831216
72.81284674644066,-148.5220431666414
72.81757493811295,-148.51124319079545
72.82214900595244,-148.5016162895905
72.82637631100516,-148.48748007292568
72.83048357129876,-148.44776048474307
72.83450760869299,-148.42180913453822
72.84472088769974,-148.42020701191157
72.85724749611272,-148.40006827137367
72.86914098449454,-148.39014757633655
72.87869917365362,-148.3806910357111
72.88491694157861,-148.37465522990564
72.8913689219731,-148.36711553575893
72.89847704615575,-148.3528688059245
72.90286750884592,-148.3496279305461
72.9054318084906,-148.34807033739642
72.90687641539417,-148.3497917405116
72.90760951470493,-148.3506860532369
72.90773548429883,-148.35766582050113
72.90758354986741,-148.3615353607318
72.90735309694641,-148.35681483306524
72.90691920194122,-148.35275158412367
72.90627268429478,-148.34920915565652
72.90536768611874,-148.347317853672
72.90410030944044,-148.35235954902774
72.90249303353032,-148.36398798749318
72.90087381336777,-148.36428563893676
72.89916392920159,-148.35472795107336
72.89740116991486,-148.34626110367356
72.89649011417741,-148.34390138362187
72.89740777389433,-148.34348966343384
72.90087050545199,-148.34244768902454
72.90669558167185,-148.33953874554837
72.91414050155099,-148.33398812268828
72.92251064318413,-148.32533216557414
72.93110239854836,-148.31395960302675
72.9393648287699,-148.30079901768303
72.9471474757429,-148.2849866297328
72.95491110600332,-148.27242221494234
72.96409346189482,-148.23648304509192
72.9751177960161,-148.1957102557326
72.98406724471613,-148.17261083496
72.99067177671779,-148.1672240280118
72.99505473037865,-148.18451837151167
72.99793960264077,-148.17424444221666
72.99949046345377,-148.1652896408275
73.00016757519995,-148.1743981481469
72.99973107219458,-148.19417578886288
72.9984826235454,-148.18738507655144
72.9971545958033,-148.17987793808405
72.99703513022031,-148.17318492548668
72.99868532309492,-148.16703341480513
73.00146390795851,-148.16129857671245
73.00462445722178,-148.1561655300618
73.00758499362459,-148.15284455772823
73.00846972531119,-148.1552861308425
73.00382546522727,-148.16850216663238
72.99894903836258,-148.18637046264723
72.9934533415237,-148.16958601971857
72.99191980281546,-148.1482707564603
72.99330968969166,-148.14169548886449
72.995769655898,-148.1332496559287
72.99910815618408,-148.12470640029824
73.01129304984327,-148.10642018964816
73.02420308140734,-148.07580531183962
73.02970589640537,-148.03091851812755
73.03336908999734,-148.0164635210446
73.03683797257492,-148.00988532913615
73.04046870217142,-147.9923980601666
73.04409709062202,-147.97492549090728
73.04772395667365,-147.95744019821046
73.0513494513326,-147.9399357521093
73.05497352559371,-147.9224159362077
73.05859611705075,-147.90488492623527
73.06221717824994,-147.88734567336056
73.06583678454214,-147.86979269963032
73.06945466085344,-147.85224426689751
73.07307044826977,-147.8347251211291
73.0766839333524,-147.8172499620989
73.08029552262697,-147.7997889299265
73.08390558140933,-147.78230995621837
73.08751394637389,-147.76480473837202
73.09111974526591,-147.74727597673757
73.09472000456844,-147.72973063752497
73.09830387180128,-147.7121833450272
73.10183102299885,-147.6946836404855
73.1051502437703,-147.67743993543223
73.10772407406925,-147.66124034987857
73.10827895586957,-147.64743823406056
73.10620644956347,-147.6311600375724
73.11151149242694,-147.60961768794564
73.12769743904238,-147.59707996068445
73.13689999773294,-147.58288412481687
73.13524655969466,-147.5574180690382
73.13556296884697,-147.53554639463889
73.13819516322103,-147.51799659317243
73.14156138582845,-147.50072195013374
73.14509167616892,-147.4831857503331
73.14865961690491,-147.46554065039322
73.15223731262881,-147.44786320975444
73.15581878784987,-147.43017672580697
73.15940631558958,-147.41248948144687
73.16302144786617,-147.3948190058286
73.16685030297091,-147.3772867413597
73.17287360782458,-147.36100200915956
73.18645191764637,-147.35319956330991
73.19161600270101,-147.32737107095926
73.19456271151589,-147.30412426577357
73.1986560513413,-147.27030290864099
73.19943361823803,-147.2647241277235
73.20642401687327,-147.2597976689494
73.21170645213115,-147.25156923499247
73.21601853145724,-147.23953642838825
73.21974796376445,-147.2241491312581
73.22227848903597,-147.22311933364068
73.22900707465747,-147.2268326314288
73.23225989909474,-147.2088199963948
73.23584874180008,-147.19610756726888
73.24029473037682,-147.18405210626975
73.24506327521703,-147.17216134222588
73.25001108911749,-147.16032417456663
73.25512927710714,-147.14852220281446
73.26047868181107,-147.13676563447615
73.266127592057,-147.12507910798678
73.27209482757245,-147.1135072261399
73.27829342403986,-147.10214276497538
73.28453413729059,-147.09126208963477
73.29057389151586,-147.08170691031657
73.29567763851728,-147.07580432136055
73.29865639958808,-147.07686429482462
73.30093264853996,-147.07447310713437
73.30359112382328,-147.05902003922628
73.30583187162473,-147.03293372892287
73.30660326184068,-147.01605748005838
73.31076917551525,-147.00944008702118
73.31676414230729,-146.98920472641407
73.3234824951072,-146.97156729820543
73.32958820533578,-146.95673277689045
73.33447413771184,-146.94249650501624
73.33906811855186,-146.92931811376815
73.34403945083903,-146.92241032305137
73.34958475409141,-146.93479284226083
73.35464778274613,-146.9376949493902
73.358521171543,-146.92058816357172
73.36321436825355,-146.90423913686874
73.36920442358505,-146.89234197589133
73.37579708258372,-146.8793182285722
73.38221043618076,-146.86374044073258
73.38772895344938,-146.84577314564797
73.39240070066298,-146.82662286687722
73.39696219738468,-146.8087486439144
73.40262101698451,-146.7980983924087
73.40862871839846,-146.7990019419451
73.41288944578393,-146.78423035891507
73.41814649354545,-146.77664579001708
73.42492179315447,-146.77585182579264
73.43155144494146,-146.76800171861487
73.43684947022274,-146.7549967603983
73.44102769444886,-146.74034883052022
73.44463485537914,-146.72315048522555
73.44830028473649,-146.70402779175865
73.45248660046866,-146.68580771737427
73.45744005854418,-146.67028249160052
73.46324877238666,-146.65763447962692
73.46981378402094,-146.64770071070757
73.47699906924474,-146.64015221195697
73.48466862810946,-146.63417432068434
73.49259965299176,-146.62756932457293
73.49999590926133,-146.61686950514394
73.50481886010373,-146.5871804617913
73.50896182337495,-146.5738210412275
73.51380187130252,-146.56552019195047
73.51979594490481,-146.55507393063723
73.52596778349393,-146.5442511637106
73.53546673127191,-146.5568054231409
73.54551835556987,-146.55299962613083
73.55376098424503,-146.53519192211618
73.56419798284318,-146.5161433507825
73.57326465636214,-146.4977387159135
73.57893984362644,-146.48617644025597
73.59150747093109,-146.47156221955652
73.59744924521806,-146.40735019621127
73.60231939633142,-146.37587393454228
73.60904058810814,-146.35741115862706
73.61803241263063,-146.33790120951966
73.62839614361154,-146.33377349169334
73.63434521794123,-146.31542022915522
73.63469375942121,-146.2991220165107
73.63929138529701,-146.28401631253928
73.64606259105754,-146.26918711452916
73.65323788817236,-146.2543937439711
73.66048475038741,-146.239595704367
73.66773877250523,-146.22478554933974
73.67498905024416,-146.20996184517062
73.68223543452193,-146.19512444665733
73.68947213923472,-146.18027287897155
73.69668277671038,-146.16540591867914
73.70383443393793,-146.15052077581788
73.71077490837723,-146.13560397945727
73.71699581444713,-146.12060424818958
73.72180828731857,-146.10536757604126
73.72550957154515,-146.08921747508842
73.72986855570038,-146.06923957023355
73.73606800698619,-146.0424577870908
73.74436781308681,-146.01712528401345
73.75501298903197,-146.00068690541252
73.7647494073627,-145.9758177161465
73.76217886920035,-145.93936117496722
73.76762438057519,-145.92352042708663
73.77506702172198,-145.90807019837104
73.78378917929376,-145.8884206305328
73.79639469602998,-145.84806211469345
73.80389933431461,-145.8193826511288
73.80331057268155,-145.77564770921092
73.8081436604663,-145.77146249599704
73.80768798413874,-145.7599207246612
73.80896844919226,-145.7410676836923
73.81276910192743,-145.72411064002256
73.81778261628834,-145.70790106681045
73.82333047492449,-145.69220853360673
73.8293406383539,-145.67753266672844
73.83616514447131,-145.66625654357873
73.84453300026442,-145.66507224825955
73.85327373034889,-145.66182741959702
73.85801995398644,-145.63185396361476
73.86536811757179,-145.63429708148124
73.87391093148233,-145.64104073099654
73.87891994386734,-145.6281376808171
73.8869563155687,-145.60832121337307
73.89436814367178,-145.59117855522365
73.90036877228027,-145.57475013769397
73.90601890505712,-145.55845272430034
73.91160601420339,-145.54217246720287
73.91718041689958,-145.52588688842218
73.9227510292157,-145.50959149912475
73.92831974520013,-145.49328555401038
73.93388708747754,-145.47696859422658
73.93945330103831,-145.46064025451292
73.94501860601096,-145.44430045124642
73.95058352771575,-145.42794906975493
73.9561495572723,-145.41158599072864
73.96172037067868,-145.39521115591901
73.96730585035763,-145.37882459416278
73.97294118469138,-145.36243065704724
73.9788003088907,-145.34625542957838
73.98601000086465,-145.3414138940359
73.99674849174644,-145.33762398934147
74.00047278269274,-145.30459301108678
74.00809862792694,-145.2880798487778
74.01727652980725,-145.28313817250216
74.02538178873651,-145.2817211329382
74.032058766236,-145.27624067575638
74.03846922282592,-145.25955327821728
74.04441701806843,-145.23890548159332
74.04845621642515,-145.2017867125122
74.05300216917753,-145.18854609785734
74.0597240747234,-145.18228502659608
74.06728421818612,-145.18899582690025
74.07549217236411,-145.17780105249477
74.08416559863282,-145.16130919771842
74.09293589262997,-145.1447509284156
74.10146988876481,-145.12834428556775
74.10956088747814,-145.11222269189102
74.11702427360039,-145.09644535693883
74.1238492389505,-145.09555238935073
74.13013688553174,-145.0950661100693
74.13598756686643,-145.09488293462152
74.14166084744214,-145.0948311957195
74.14743882689334,-145.0948240505911
74.15356059502146,-145.09478450475805
74.16019265293671,-145.09394655232276
74.16733013337517,-145.0854719531413
74.17484125078359,-145.06177968714547
74.18255957011257,-145.04698102776337
74.19044257397552,-145.0443239087058
74.19874026661118,-145.04974341984035
74.20765122664035,-145.05137358416602
74.21722616793915,-145.03454492403444
74.22738815555982,-145.03222123914122
74.23809616559691,-145.03173614774138
74.24929443036771,-145.0271477083004
74.26084837816687,-144.9862370478989
74.27257438904006,-144.9710444130218
74.28432927671871,-144.96999345300017
74.29605415633738,-144.96977053604752
74.30760374684543,-144.9696476940268
74.31877807995798,-144.9695930912417
74.32937710762889,-144.96962545346364
74.33929886248816,-144.96980178969483
74.34850524215524,-144.97022678011135
74.35704154441291,-144.97081237724325
74.36487526219932,-144.9736869843016
74.3719746348349,-144.9895852523877
74.3782683804279,-145.01855048140607
74.38394926383867,-145.03421100214422
74.38910821403923,-145.03872172322983
74.39401350103175,-145.04531668835943
74.39919676631452,-145.04276608853584
74.40507789122091,-145.04125023608228
74.41187438567584,-145.0413393079944
74.41971428206502,-145.04129194974524
74.42902880120948,-145.03963845070075
74.43905594726486,-145.03687243896147
